"Date","动量策略","纳指ETF","沪深300ETF","黄金ETF"
2024-01-02,0,0,0,0
2024-01-03,0,-0.0157025229807918,-0.00289599800170881,-0.000642902407496315
2024-01-04,0,-0.0206612351894778,-0.011584139984557,-0.00321471642546667
2024-01-05,0,-0.028099204982436,-0.0165074327729811,-0.000428601604997469
2024-01-08,0,-0.025619848878093,-0.0301187935553926,-0.0034290172279654
2024-01-09,0,-0.000826484874804856,-0.0278019063673925,-0.00364331803046414
2024-01-10,0,-0.000826484874804856,-0.032435532765671,-0.00750103905741983
2024-01-11,0,0.0107438107721056,-0.0269332031523989,-0.00750103905741983
2024-01-12,0,0.00743796979295785,-0.0301187935553925,-0.00428632263195317
2024-01-15,0,0.00743796979295785,-0.0301187935553925,-0.00428632263195317
2024-01-16,0,0.00413222733388108,-0.0249059083656836,0.00235751321547162
2024-01-17,0,0.00330574245907655,-0.0466261523395129,-0.00750103905741983
2024-01-18,0,0.00578509856341936,-0.0333150383543456,-0.0107157554828866
2024-01-19,0,0.0264462352328263,-0.0312443121063236,-0.00492922503944948
2024-01-22,0,0.0578511826743389,-0.0516547312768967,-0.00878694606640507
2024-01-23,0,0.0504132128813808,-0.0451471890004015,-0.00728673825492121
2024-01-24,0,0.0561983114448004,-0.0300611562328067,-0.00857264526390644
2024-01-25,0,0.0504132128813806,-0.0134961601261007,-0.0130732686983583
2024-01-26,0,0.042148758213618,-0.0152709309308064,-0.00878694606640518
2024-01-29,0,0.0512395992361143,-0.0241450809097788,-0.00685813664992363
2024-01-30,0.0157233497174263,0.067768607091711,-0.0407100030276242,-0.00407202182945443
2024-01-31,-0.00628922742537252,0.044628114317961,-0.0469219598051074,-0.00278611482046931
2024-02-01,-0.0157232559994279,0.0347106899005889,-0.0481051896674851,0.000428703798990071
2024-02-02,0.0047694499717672,0.0603305387786819,-0.0569792656575966,0.00278611482046909
2024-02-05,0.00807183035771675,0.0652892509873679,-0.0510631903345687,-0.00492922503944959
2024-02-06,0.00963592473317587,0.0669421222169062,-0.0205953913226455,-0.00707243745242248
2024-02-07,0.00230146379452534,0.0570247963196051,-0.0120171967869893,-0.00514352584194822
2024-02-08,0.0194213055462127,0.0809916754480888,-0.00550950653277238,-0.000857203209995272
2024-02-19,0.0170742117848885,0.075206576884669,0.0024771470605558,-0.00471492423695086
2024-02-20,0.0172808667858981,0.0735537056551308,0.00602683664768922,-0.00514352584194844
2024-02-21,0.014225416433201,0.0595040539038774,0.0202253730296398,-0.00514352584194844
2024-02-22,0.0271153111798219,0.0776859329890123,0.0279162191573736,-0.00578653044343735
2024-02-23,0.0333136760627808,0.0917354862201947,0.0288037155430176,-0.0077153398599189
2024-02-26,0.0241765233424189,0.0809916754480891,0.018450602224934,-0.003214716425467
2024-02-27,0.0293291718705164,0.0793388042185508,0.0305785603365842,-0.0042863226319535
2024-02-28,0.0222270316670918,0.0818181603228936,0.0199295655640452,-0.00450062343445234
2024-02-29,0.0305564421138205,0.0743800920098647,0.0361987542051567,-0.00407202182945476
2024-03-01,0.0394045205590292,0.0917354862201947,0.0441854817873459,0.00021430080249818
2024-03-04,0.0470463544487354,0.106611524326182,0.0432980593905625,0.0126446670933602
2024-03-05,0.052494652797888,0.0983470696584192,0.0518763279150796,0.0263609403932072
2024-03-06,0.0530894742727304,0.0942148423245379,0.0477351713744791,0.0338619794506272
2024-03-07,0.0550445063959224,0.0867768725315798,0.0421148295281848,0.0469353503429779
2024-03-08,0.0588508017840867,0.104958653096644,0.0450728301952683,0.0460780449389901
2024-03-11,0.0621538321017825,0.0884297437611181,0.0592714405660799,0.0499357659659458
2024-03-12,0.0617997438376963,0.0925619710949994,0.0607504778940522,0.0456494433339927
2024-03-13,0.0585683348080557,0.0991735545332237,0.0545385951054298,0.0437205317235185
2024-03-14,0.0569384091349452,0.0942148423245377,0.0506931720415629,0.0452207395350026
2024-03-15,0.0591539062423483,0.0876032588863134,0.0533553652430518,0.0499357659659458
2024-03-18,0.05852566412621,0.0876032588863134,0.0625252486987578,0.0415774215045384
2024-03-19,0.0561588901694823,0.0818181603228938,0.0557218249678073,0.0437205317235188
2024-03-20,0.0579337870658334,0.0859503876567751,0.0566091733757299,0.0458637441364915
2024-03-21,0.0725307670029895,0.104958653096644,0.0560175584445408,0.0668667556912594
2024-03-22,0.0663344852787948,0.105785137971448,0.0468476749888349,0.060008619041336
2024-03-25,0.0665464628724448,0.102479296992301,0.0412274811202622,0.0621517292603162
2024-03-26,0.0694852501297565,0.108264395555721,0.0444812892529403,0.0642949416732892
2024-03-27,0.0715579614447357,0.109090880430525,0.0332407535380732,0.0694384675152373
2024-03-28,0.0775309864292073,0.106611524326182,0.0382694064643179,0.077796811976645
2024-03-29,0.0929350445997728,0.104958653096644,0.043002251924968,0.0985855227289143
2024-04-01,0.0990668049512329,0.110743751660063,0.0601588629628631,0.104800756971341
2024-04-02,0.0990508350771979,0.107438009200987,0.0566091733757299,0.105657960181337
2024-04-03,0.11079879628103,0.0966941984288809,0.0524680168351295,0.121088742095166
2024-04-08,0.134015784301348,0.0958677135540764,0.0438896743217516,0.147449682488374
2024-04-09,0.136929294329118,0.0975205847836147,0.042114829528185,0.150664398913841
2024-04-10,0.140952709765821,0.101652812117496,0.0344239834004512,0.154736420743295
2024-04-11,0.132197240619102,0.0917354862201947,0.0335365610036678,0.146163775479389
2024-04-12,0.165223217317385,0.10826439555572,0.025254099944745,0.179597153325019
2024-04-15,0.147550810112617,0.0983470696584192,0.0468476749888349,0.16095155279173
2024-04-16,0.152691381502645,0.0685949934464452,0.0373819840675345,0.168452694043143
2024-04-17,0.154594173119519,0.0677686070917114,0.050988979507157,0.170381503459624
2024-04-18,0.151211410063856,0.0652892509873684,0.0527638243007236,0.166952486231659
2024-04-19,0.156708475640929,0.0446281143179614,0.04448128925294,0.172524715872597
2024-04-22,0.134085882250015,0.0380165308797371,0.0424106369937791,0.149592792707355
2024-04-23,0.106177734186564,0.0404957884640091,0.0350155983316398,0.121303042897665
2024-04-24,0.117806196423331,0.0652892509873684,0.0391568288611011,0.133090506781031
2024-04-25,0.118017606512373,0.0479338567770382,0.0421148295281846,0.13330480758353
2024-04-26,0.126686025056068,0.0661156373421021,0.0569049808413242,0.142091753649935
2024-04-29,0.126404630830299,0.0727272207803265,0.0696245538841636,0.134590714592515
2024-04-30,0.122925523482383,0.0735537056551312,0.0643000934923246,0.13287610378454
2024-05-06,0.126723327242827,0.076033061759474,0.0790902448054642,0.126018069328609
2024-05-07,0.128391212871269,0.0867768725315796,0.0796819337255137,0.129018484951577
2024-05-08,0.122513155668622,0.0884297437611181,0.0711035912121358,0.127518277140092
2024-05-09,0.130404970160125,0.0859503876567751,0.0814566305413589,0.125160763924621
2024-05-10,0.131023439802942,0.0917354862201949,0.0820483194614086,0.150664398913841
2024-05-13,0.129934439362151,0.0958677135540764,0.0811608970646254,0.143806262263917
2024-05-14,0.128079527422385,0.0958677135540764,0.0793860522710585,0.142091753649935
2024-05-15,0.121293771659386,0.103305781867105,0.0716952061433249,0.15087869971634
2024-05-16,0.1250076651613,0.122314047306974,0.0752448217415973,0.16095155279173
2024-05-17,0.132257474329367,0.119834691202631,0.0873727798532478,0.160737251989231
2024-05-20,0.13438124080055,0.121487562432169,0.0897391655891426,0.189455705597911
2024-05-21,0.133406564759168,0.127272660995589,0.0861894760020092,0.174667826091577
2024-05-22,0.136759072130453,0.13140488832947,0.0885560097156255,0.177025339307049
2024-05-23,0.1375556506204,0.141322312746842,0.0776112074774922,0.150021496506345
2024-05-24,0.120425722511482,0.122314047306974,0.0654833233547027,0.139948541236962
2024-05-27,0.131417099106116,0.135537115663352,0.0743573993448141,0.144020563066416
2024-05-28,0.131818084493592,0.140495827872038,0.0675539016250029,0.143163359856421
2024-05-29,0.128658994859657,0.135537115663352,0.0678497090905974,0.15087869971634
2024-05-30,0.117426821467161,0.123140433661707,0.0637084785611359,0.139519939631964
2024-05-31,0.113275812344072,0.118181819973092,0.0595672480316747,0.145092169272903
2024-06-03,0.115738519765331,0.123140433661707,0.0610462113707859,0.135019316197512
2024-06-04,0.114221072637321,0.119834691202631,0.0684413980106471,0.145735173874392
2024-06-05,0.119724239385847,0.128925630745198,0.0645959009579193,0.141020147443448
2024-06-06,0.140578067948355,0.151239638644143,0.0645959009579193,0.156879530962276
2024-06-07,0.141234730016986,0.152066123518948,0.0577924032381081,0.157093933958767
2024-06-11,0.138882349818529,0.152892509873682,0.0503973645759686,0.122374649104152
2024-06-12,0.149495599842577,0.163636320645787,0.0492141347135908,0.128804184149078
2024-06-13,0.172354885127564,0.186776813419537,0.0453686376608631,0.129232785754075
2024-06-14,0.1715384438477,0.185950328544733,0.0512847129838911,0.129661387359073
2024-06-17,0.17643689688121,0.190909040753418,0.0483266383279468,0.131375895973055
2024-06-18,0.191948599938768,0.20661156373421,0.0515805204494855,0.132447502179542
2024-06-19,0.193581385175659,0.208264434963748,0.048622519782402,0.136948125613994
2024-06-20,0.201745408682952,0.216528889631511,0.0418190220625907,0.146806677886885
2024-06-21,0.183784576431476,0.198347109066447,0.0400442512578849,0.152164606725325
2024-06-24,0.178117530185375,0.193388396857761,0.0350155983316403,0.133733409188527
2024-06-25,0.165879478918307,0.180991714856117,0.0288037155430176,0.136305223206497
2024-06-26,0.187907951747153,0.203305722755063,0.03501559833164,0.129661387359073
2024-06-27,0.187092140018314,0.202479336400329,0.0293952564853457,0.123446255310638
2024-06-28,0.203409541707739,0.219008245735854,0.0314659087445066,0.135233617000011
2024-07-01,0.201777820990673,0.217355374506316,0.0356071392739681,0.135662218605008
2024-07-02,0.202593632719513,0.218181760861049,0.0341281759348566,0.137162528610485
2024-07-03,0.224157511274725,0.240495867280065,0.03235333114129,0.144449266865406
2024-07-04,0.231497516857048,0.247933837073024,0.0279162191573734,0.149807093509853
2024-07-05,0.24604277029618,0.263636360053815,0.0228875662311285,0.153236212931811
2024-07-08,0.2647863839464,0.282644625493684,0.0157883350345838,0.153879115339307
2024-07-09,0.277825347723839,0.295867693850062,0.0267330632838565,0.149164191102356
2024-07-10,0.267728730631227,0.279338784514536,0.0243666035591008,0.156665230159776
2024-07-11,0.273135031359153,0.285123883077956,0.0379735989987235,0.16095155279173
2024-07-12,0.243069716599264,0.233057798967037,0.0409316736546679,0.167166787034157
2024-07-15,0.255951927145976,0.271900814721578,0.0430022519249682,0.166309481630169
2024-07-16,0.262665812917127,0.269421458617235,0.0503973645759686,0.179811454127517
2024-07-17,0.269299992713491,0.257851162970325,0.0518763279150798,0.195027935238848
2024-07-18,0.263492538395527,0.23553715507138,0.0580882107037022,0.19438493063736
2024-07-19,0.242862058603504,0.215702404756706,0.0648917084235134,0.162666163599705
2024-07-22,0.234968735083897,0.209090919838553,0.0563134398989964,0.161808858195717
2024-07-23,0.222797676574,0.220661116965392,0.0356071392739681,0.15602232775228
2024-07-24,0.217814351450304,0.196694139316838,0.029099523008612,0.171238808863611
2024-07-25,0.187062587544618,0.162809835770982,0.0231834476855841,0.141663152044937
2024-07-26,0.192187828399977,0.164462805520592,0.0276204856806399,0.146592377084386
2024-07-29,0.200432905817806,0.187603298294342,0.0217044103576118,0.154522119940796
2024-07-30,0.201992770970119,0.173553646543088,0.0149009126378006,0.15602232775228
2024-07-31,0.211351961883998,0.180991714856117,0.0376777915331292,0.165023574621184
2024-08-01,0.216320568582727,0.209090919838553,0.0302827528709899,0.174453525289078
2024-08-02,0.219394489108496,0.153718994748486,0.0196337580984507,0.179811454127517
2024-08-05,0.18860506930167,0.0636362812377589,0.00809748890685014,0.150021496506344
2024-08-06,0.18860506930167,0.100826425762762,0.00809748890685014,0.141663152044937
2024-08-07,0.18860506930167,0.1024792969923,0.00602683664768899,0.147021080883376
2024-08-08,0.18860506930167,0.0859503876567749,0.00721006651006695,0.146378076281888
2024-08-09,0.18860506930167,0.115702463868749,0.00366045091179457,0.156450929357278
2024-08-12,0.18860506930167,0.128099145870393,0.0024771470605558,0.165237875423683
2024-08-13,0.19669383191073,0.139669342997233,0.00395618438852785,0.173167618280093
2024-08-14,0.19669383191073,0.167768547979668,-0.00314304680801702,0.169309897253137
2024-08-15,0.19669383191073,0.175206616292698,0.00809748890685014,0.166523782432668
2024-08-16,0.19669383191073,0.214049533527168,0.008689103838039,0.168666994845641
2024-08-19,0.200392427249215,0.191735525628223,0.0113512970395282,0.1815259627415
2024-08-20,0.200392427249215,0.213223147172434,0.0066185255677389,0.1815259627415
2024-08-21,0.205499678631283,0.214049533527168,0.00218141358382229,0.186669590777441
2024-08-22,0.204132985152263,0.215702404756706,-0.00048085360652772,0.183669072960481
2024-08-23,0.197853356538679,0.204132207629867,0.00366045091179457,0.179597153325019
2024-08-26,0.203809918398989,0.20661156373421,0.00395618438852807,0.18688389157994
2024-08-27,0.200226329316384,0.191735525628223,-0.00107239454885566,0.186026586175952
2024-08-28,0.199188889784287,0.191735525628223,-0.00698846987188373,0.184740679166967
2024-08-29,0.194167885342734,0.162809835770982,-0.00994654452782806,0.186240886978451
2024-08-30,0.191363152442356,0.171074388958816,0.00336464344620024,0.183454772157982
2024-09-02,0.195397508998057,0.180991714856117,-0.0143835825228837,0.17681103850455
2024-09-03,0.197279667965792,0.182644586085655,-0.0108338929357505,0.17895414872353
2024-09-04,0.166453837466232,0.120661077557364,-0.017045775724373,0.170810105064621
2024-09-05,0.173821615235907,0.123966918536512,-0.0149751974540728,0.179168449526029
2024-09-06,0.178899453756549,0.133884244433813,-0.0232576585129955,0.182383268145488
2024-09-09,0.170663065279717,0.127272660995588,-0.0353856166246459,0.173810622881582
2024-09-10,0.178011734249802,0.130578501974736,-0.0353856166246459,0.181525962741501
2024-09-11,0.184208380547764,0.138016471767694,-0.0374561948949462,0.187741094789935
2024-09-12,0.181857981205451,0.174380131417892,-0.0407100030276242,0.185383683768456
2024-09-13,0.198727044435566,0.185950328544732,-0.0451471890004016,0.202528974296269
2024-09-18,0.198299797902484,0.176859487522235,-0.0421890403555963,0.202100372691271
2024-09-19,0.196376984761824,0.190082654398684,-0.0342023127734074,0.200171461080797
2024-09-20,0.209836269262863,0.192561911982956,-0.031540193560779,0.213673433578145
2024-09-23,0.220090899153101,0.197520624191642,-0.0288779263704291,0.223960587456034
2024-09-24,0.217099969679736,0.190909040753418,0.0137177567642834,0.220960171833066
2024-09-25,0.227307964686902,0.18181810121085,0.0276204856806397,0.230175719504469
2024-09-26,0.243450651700492,0.194214881732565,0.0767238590695691,0.232533232719941
2024-09-27,0.269819166682065,0.168595032854472,0.144462806835505,0.223317685048538
2024-09-30,0.338793075199577,0.164462805520591,0.252135096556943,0.223103282052047
2024-10-08,0.374720971505346,0.159504093311905,0.305084040987461,0.224603592057523
2024-10-09,0.291663258427407,0.179338843626578,0.189720609182846,0.208744106344703
2024-10-10,0.307081937624497,0.192561911982956,0.208652065014308,0.216459548398614
2024-10-11,0.294673192710114,0.194214881732565,0.176409495197679,0.22996141870197
2024-10-14,0.306182771598349,0.195041268087299,0.195045143563546,0.24282038659783
2024-10-15,0.303721405849131,0.219834632090587,0.162802573746917,0.24282038659783
2024-10-16,0.303653031374646,0.205785078859404,0.155407461095917,0.261037283332128
2024-10-17,0.304503873466228,0.213223147172433,0.142687962041938,0.265538008960573
2024-10-18,0.31864178692226,0.205785078859404,0.187945764389279,0.274110654224479
2024-10-21,0.327008944895459,0.207437950088943,0.187945764389279,0.290184338545805
2024-10-22,0.328839665234022,0.205785078859404,0.195045143563546,0.289755736940808
2024-10-23,0.335743966489493,0.21074379106809,0.199482107569741,0.297899780599717
2024-10-24,0.321800947732248,0.197520624191641,0.186466875039029,0.284826409707366
2024-10-25,0.325976519923416,0.202479336400328,0.195045143563546,0.285469414308855
2024-10-28,0.330051042387715,0.217355374506315,0.196819914368252,0.289541436138309
2024-10-29,0.330994239161283,0.214876018401972,0.187058489970218,0.300471492423694
2024-10-30,0.337559742130257,0.226446215528811,0.174634724392973,0.315902274337524
2024-10-31,0.328144106347043,0.205785078859404,0.174634724392973,0.307972633675107
2024-11-01,0.319785151120575,0.191735525628222,0.177001184117729,0.29682817439323
2024-11-04,0.314954510615044,0.192561911982956,0.192678683838791,0.287183922922837
2024-11-05,0.313665667992554,0.188429684649074,0.223738023793042,0.287183922922837
2024-11-06,0.325564311117974,0.230578442862692,0.216047103676447,0.284612108904867
2024-11-07,0.317827360061438,0.249586708302561,0.256572208540859,0.25589375749018
2024-11-08,0.321313094478455,0.260330519074667,0.240598753376482,0.264037698955096
2024-11-11,0.326991669968788,0.267768587387696,0.246810710153965,0.265538008960573
2024-11-12,0.31897605251026,0.269421458617234,0.233203714714342,0.244534997405805
2024-11-13,0.319683561699222,0.261983390304205,0.240894708819798,0.242177484190333
2024-11-14,0.30827216620439,0.263636360053814,0.219892600729175,0.217316751608609
2024-11-15,0.288941801537588,0.247933837073022,0.199482107569741,0.217959756210098
2024-11-18,0.280422636780471,0.238842897530455,0.194453528632357,0.234033440531424
2024-11-19,0.285087554676915,0.242975124864337,0.200369603955385,0.25546505369119
2024-11-20,0.29795073773422,0.25702477661559,0.203327530633608,0.255250752888691
2024-11-21,0.289679057622495,0.247933837073023,0.20480656796158,0.271538840206509
2024-11-22,0.286471384637928,0.25702477661559,0.169310264001134,0.288041228326825
2024-11-25,0.296904720416649,0.269421458617234,0.162802573746917,0.267895419982052
2024-11-26,0.296904720416649,0.269421458617234,0.160436114022162,0.252464638068222
2024-11-27,0.300282032947925,0.272727201076311,0.179367569853623,0.264252101951588
2024-11-28,0.292476875279567,0.265289231283353,0.170789227340245,0.257822566906662
2024-11-29,0.293321018442357,0.266115617638087,0.183508800383085,0.269395627793536
2024-12-02,0.300307472156849,0.272727201076311,0.192382950362057,0.258465571508151
2024-12-03,0.323522850556083,0.295867693850061,0.193566106235574,0.271110238601511
2024-12-04,0.329431509728087,0.301652890933551,0.187354223446951,0.270681534802521
2024-12-05,0.341248626826912,0.313223088060391,0.185283645176651,0.270252933197524
2024-12-06,0.336852414434737,0.309090860726509,0.200073796489791,0.265109305161583
2024-12-09,0.358304650026611,0.330578482270721,0.199186374093007,0.272181742614005
2024-12-10,0.34879524729974,0.319834671498615,0.208356257548713,0.277539671452445
2024-12-11,0.350700310416657,0.316528929039538,0.205398182892769,0.288255529129324
2024-12-12,0.366477522825624,0.336363580834141,0.217822022458874,0.297042475195729
2024-12-13,0.365279148606211,0.346280906731442,0.189129068240518,0.286112316716351
2024-12-16,0.370937162720713,0.362809914587038,0.182029837043973,0.274539255829477
2024-12-17,0.379627239781721,0.374380111713878,0.185283645176651,0.273039048017993
2024-12-18,0.387484070467171,0.383471051256445,0.190312372091757,0.27132453940401
2024-12-19,0.353820180117234,0.347107391606246,0.192087142896462,0.26125168632862
2024-12-20,0.326411556960342,0.319834671498615,0.18853752729819,0.262751894140104
2024-12-23,0.358588436371368,0.36528917217131,0.189720609182846,0.275396561233464
2024-12-24,0.360613985083465,0.361983429712233,0.203623338099202,0.268967026188538
2024-12-25,0.368906237471651,0.377685952693025,0.204510834484847,0.272181742614005
2024-12-26,0.372677248798488,0.383471051256445,0.20480656796158,0.273039048017993
2024-12-27,0.366832148580351,0.373553626839073,0.203031797156874,0.274110654224479
2024-12-30,0.355047021655266,0.354545459919275,0.208652065014308,0.269395627793536
2024-12-31,0.345619232955177,0.346280906731441,0.189720609182846,0.270467234000022
2025-01-02,0.357183842001932,0.357851202378352,0.1562948834927,0.280968790874403
2025-01-03,0.355284077217642,0.349586747710589,0.144462806835505,0.292113147962287
2025-01-06,0.362671613432987,0.379338823922563,0.139729961374855,0.283754803500879
2025-01-07,0.358660108170392,0.371074369254801,0.147716688957044,0.285898015913852
2025-01-08,0.35413056378282,0.357024717503547,0.145941844163477,0.292327550958779
2025-01-09,0.355437883733435,0.352066103814932,0.143575310449861,0.299828590016198
